section id,recording id,timestamp [ns],detected marker IDs,tl x [px],tl y [px],tr x [px],tr y [px],br x [px],br y [px],bl x [px],bl y [px]
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360285880000,"""24;29""",312.149,905.587,708.274,929.529,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360316410000,"""24;29""",308.236,907.233,704.77,931.202,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360353530000,"""24;29""",303.408,908.912,700.742,933.779,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360388320000,"""24;29""",300.035,908.907,698.169,936.076,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360424650000,"""24;29""",300.015,909.347,698.437,938.51,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360458230000,"""24;29""",300.332,907.845,699.556,938.438,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360493840000,"""24;29""",299.312,907.226,698.61,939.435,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360528730000,"""24;29""",297.408,909.414,697.282,943.887,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360551200000,"""24;29""",298.353,911.613,698.629,948.631,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360588370000,"""24;29""",300.859,912.685,702.074,951.832,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360626950000,"""24;29""",302.269,912.304,703.892,953.074,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360661620000,"""24;29""",300.611,913.552,703.217,955.636,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360694710000,"""24;29""",298.232,916.287,701.918,960.061,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360724640000,"""24""",297.758,918.703,709.639,965.044,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360758020000,"""24""",298.128,918.522,696.346,966.91,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360791420000,"""24""",299.694,919.351,729.813,977.094,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360828460000,"""24""",300.24,922.047,770.187,976.381,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360851780000,"""24""",300.807,924.244,729.609,977.479,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360888870000,"""24""",302.484,926.199,759.65,978.339,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360916150000,"""24""",303.693,928.018,801.232,977.245,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360949320000,"""24""",303.111,930.834,882.907,966.719,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381360980160000,"""24""",301.0,934.511,779.663,975.426,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361056950000,"""24""",297.225,937.292,691.609,980.236,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361093100000,"""24""",297.756,939.084,655.787,980.067,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361127860000,"""24""",297.542,942.201,707.425,977.025,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361155930000,"""24""",296.103,943.96,695.197,972.76,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361193820000,"""24""",294.366,944.561,630.708,974.946,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361226480000,"""24""",294.336,946.122,712.27,971.472,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361262680000,"""24""",294.33,946.96,608.983,975.066,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361294430000,"""24""",292.53,946.535,755.591,963.813,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361328430000,"""24;29""",289.698,944.472,698.182,962.325,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361359920000,"""24""",286.618,939.406,814.611,937.58,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361391910000,"""24""",285.971,933.322,654.049,955.185,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361427220000,"""24;29""",286.17,930.865,693.736,941.238,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361460680000,"""24;29""",286.245,929.329,693.311,936.94,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361493040000,"""24;29""",286.308,926.766,692.042,932.91,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361515630000,"""24;29""",287.381,924.673,692.258,929.582,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361550470000,"""24;29""",288.719,923.892,693.503,927.213,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361580110000,"""24;29""",289.384,923.413,693.361,925.512,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361616100000,"""24;29""",288.982,920.667,693.324,921.7,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361656500000,"""24;29""",288.742,914.747,693.361,915.407,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361730040000,"""24""",287.034,898.748,700.943,892.606,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361791320000,"""24;29""",284.818,884.943,691.554,882.985,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361831650000,"""24;29""",285.477,879.842,692.575,876.752,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361860840000,"""24;29""",284.788,873.851,692.627,870.731,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361886830000,"""24;29""",282.136,868.207,690.429,864.759,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361957950000,"""24""",275.293,856.763,692.322,840.399,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381361990710000,"""24;29""",276.05,859.491,682.487,840.43,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362021960000,"""24;29""",276.121,862.42,681.448,837.445,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362056480000,"""24;29""",274.405,864.0,677.757,836.31,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362093970000,"""24;29""",272.04,862.415,673.882,833.402,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362118500000,"""24;29""",271.419,858.477,671.966,828.729,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362148500000,"""24;29""",272.168,853.659,671.597,824.901,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362181120000,"""24;29""",272.547,849.656,671.012,821.437,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362212060000,"""24;29""",272.527,848.376,669.929,818.384,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362257360000,"""24;29""",272.618,847.05,669.0,814.56,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362291100000,"""24;29""",271.906,844.013,666.76,811.842,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362320240000,"""24;29""",271.508,842.816,665.324,812.063,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362364260000,"""24;29""",271.754,843.002,664.594,813.79,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362391010000,"""24;29""",271.621,844.213,663.2,816.135,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362428630000,"""24;29""",270.557,845.19,661.129,818.365,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362460610000,"""24;29""",269.839,842.968,659.61,818.004,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362483300000,"""24;29""",270.2,836.679,659.306,814.617,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362520280000,"""24;29""",272.177,829.01,660.848,809.902,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362558560000,"""24;29""",274.881,823.121,662.903,806.398,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362591770000,"""24;29""",278.27,818.034,665.527,803.002,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362619420000,"""24;29""",282.892,813.505,669.153,799.99,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362658060000,"""24;29""",286.273,807.942,672.179,796.486,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362767100000,"""29""",358.173,777.301,680.286,773.338,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362780520000,"""24;29""",299.809,767.125,681.519,768.93,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362812280000,"""24;29""",300.767,761.13,681.71,763.872,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362848830000,"""24;29""",304.011,754.055,684.221,757.888,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362924810000,"""24""",317.305,738.03,1086.458,692.521,,,304.753,980.735
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362955620000,"""24;29""",320.078,732.247,696.828,737.039,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381362993400000,"""24;29""",321.497,729.329,696.765,734.855,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363023720000,"""24;29""",323.614,726.688,697.528,734.643,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363059260000,"""24;29""",327.484,722.072,700.627,733.162,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363087780000,"""24;29""",332.067,715.575,704.608,729.291,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363122620000,"""24;29""",334.624,708.582,707.18,724.518,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363163080000,"""24;29""",334.542,700.58,707.456,718.81,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363193480000,"""29""",341.997,688.101,705.872,713.045,731.665,1012.568,442.625,1017.44
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363226500000,"""29""",419.167,690.254,705.922,707.226,729.936,993.737,499.3,948.879
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363258140000,"""29""",414.658,678.173,707.555,700.708,710.315,1018.259,449.9,961.633
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363293130000,"""24;29""",334.98,667.594,707.909,694.578,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363324730000,"""24;29""",335.172,662.294,707.92,690.874,,,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363413160000,"""24""",332.586,641.489,803.991,664.501,646.758,1001.723,305.54,938.073
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363454750000,"""24;29""",332.563,643.144,703.774,659.464,729.079,1077.472,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363483370000,"""24;29""",331.716,645.828,701.655,660.651,734.663,1072.302,,
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363525270000,"""24;28;29""",331.214,645.476,700.421,659.426,722.866,1058.538,306.809,1070.601
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363563850000,"""24;28;29""",332.668,643.033,700.591,656.353,724.705,1058.825,307.557,1067.056
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363593170000,"""24;28;29""",333.582,643.674,700.148,655.841,725.286,1057.644,307.834,1067.203
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363625910000,"""24;28;29""",331.481,646.968,696.81,656.982,723.967,1057.957,307.383,1069.002
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363660880000,"""24;28;29""",329.067,649.326,693.557,656.716,725.03,1055.868,308.38,1069.543
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363690780000,"""24;28;29""",330.612,650.491,694.085,655.71,729.797,1057.445,311.905,1068.573
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363722170000,"""24;28;29""",334.163,649.771,696.573,654.678,730.866,1054.297,313.799,1066.067
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363763050000,"""24;28;29""",335.73,647.433,697.24,653.413,729.697,1049.496,313.05,1062.576
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363792920000,"""24;28;29""",335.118,644.211,695.664,650.647,728.693,1049.214,311.526,1058.881
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363819160000,"""24;28;29""",333.999,641.644,694.076,648.541,729.527,1045.443,310.793,1056.506
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363866720000,"""24;28;29""",334.197,639.658,693.71,646.71,729.273,1040.428,310.816,1054.218
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363889240000,"""24;28;29""",335.159,635.461,694.103,643.569,728.767,1036.697,310.615,1049.486
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363929000000,"""29""",398.329,634.133,695.316,639.07,716.315,881.264,506.342,858.891
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363961510000,"""29""",357.15,625.542,697.731,634.765,725.368,941.996,426.555,941.876
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381363987040000,"""29""",189.592,606.086,701.692,630.381,729.795,946.295,294.995,1067.464
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364022610000,"""24;25;28;29""",348.125,606.422,705.271,626.071,726.32,1020.101,311.21,1021.434
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364062230000,"""24;25;29""",351.715,600.169,707.937,622.511,726.972,1015.953,313.527,1013.337
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364080000000,"""25;29""",353.968,594.266,710.39,618.074,725.863,1010.883,311.568,1005.867
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364112730000,"""25;29""",357.779,584.029,711.891,613.113,723.528,1005.243,312.534,995.375
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364149360000,"""25;29""",366.702,580.723,713.693,608.481,723.467,1000.628,319.931,983.752
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364190560000,"""24;25;28;29""",362.455,570.244,715.345,605.216,723.95,996.417,311.397,984.947
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364228020000,"""24;25;29""",363.362,565.581,715.448,601.919,722.911,992.035,310.053,976.784
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364261860000,"""24;25;28;29""",362.825,558.644,714.524,596.951,721.083,986.384,309.428,973.318
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364295700000,"""29""",328.809,544.477,714.511,591.247,738.965,966.155,305.267,986.149
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364426580000,"""25""",,,696.794,40.473,722.241,945.57,308.85,924.562
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364456700000,"""24;25;28;29""",373.086,504.665,722.483,551.885,722.521,941.213,313.634,921.093
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364492840000,"""25;28;29""",375.098,500.187,725.142,548.933,723.011,938.619,314.348,915.595
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364530370000,"""25;28;29""",383.228,501.639,728.774,546.326,723.947,935.48,315.541,908.896
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364558470000,"""25""",276.162,349.914,718.489,318.968,725.834,931.126,378.199,907.097
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364591850000,"""25""",342.772,403.697,741.853,523.181,727.809,925.808,266.552,879.62
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364627900000,"""25;28""",409.191,478.462,754.904,539.309,730.078,923.082,321.854,881.719
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364664710000,"""25;28""",413.263,479.83,747.956,545.121,733.302,921.943,324.497,875.436
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364702340000,"""25;28""",422.976,467.131,766.084,534.342,736.248,918.964,328.119,867.371
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364713380000,"""25""",471.652,527.286,766.854,529.533,741.111,914.466,400.798,872.821
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364749130000,"""25""",346.001,328.938,781.545,423.948,745.344,907.829,332.966,857.929
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364780280000,"""25""",462.596,473.67,792.147,459.932,749.666,900.642,419.013,857.935
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364823940000,"""24;25;28""",443.671,429.638,785.708,502.953,756.956,896.063,349.07,837.719
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364862470000,"""25;28""",455.968,437.239,794.235,507.513,763.478,895.18,356.458,835.421
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364892540000,"""25;28""",462.961,434.345,802.116,507.871,767.246,895.97,361.471,833.793
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364928060000,"""24;25;28""",464.779,431.22,804.793,506.623,768.994,897.5,364.68,832.842
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364964470000,"""24;25;28""",469.47,433.5,809.019,510.101,770.921,899.863,367.701,832.851
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381364992300000,"""25;28""",480.018,443.294,813.77,520.055,774.151,903.918,371.718,834.49
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381365019970000,"""25;28""",485.571,449.139,817.882,525.078,777.65,908.129,376.061,836.73
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381365056310000,"""25;28""",489.101,454.846,817.059,530.81,779.386,908.184,378.459,834.73
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381365096040000,"""25;28;29""",491.826,443.366,824.697,522.561,779.76,904.696,379.61,829.7
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381365125500000,"""24;25;28;29""",492.231,437.248,826.167,519.333,781.221,901.634,381.448,825.877
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381365158350000,"""24;25;28;29""",494.638,435.994,827.895,519.059,782.1,901.303,383.046,824.311
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381365196420000,"""24;25;28;29""",497.019,434.535,829.069,519.926,780.774,901.159,382.74,821.44
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381365222220000,"""24;25;28;29""",497.854,431.876,829.058,519.962,779.214,899.837,381.721,818.514
f42a875f-092b-427d-b12d-52c489379fdf,9fd1a384-8877-4a65-9277-6874f0eb9343,1749381365272840000,"""25;28;29""",500.14,430.227,828.976,517.639,778.992,895.791,381.651,814.131
